,Unnamed: 0,type,status,status-spec,order,saturation,sat-granularity,filename,filetype,regroup-strategy,regroup-time,bandwidth,profile,span,average-wavefront,RMS-wavefront,state-vector-length,groups,group-checks,next-state-calls,reachability-time,statespace-states,statespace-nodes,group-next,group-explored-nodes,group-explored-vectors,time,memory,peak-nodes,LDDop-union,LDDop-minus,LDDop-relProd,LDDop-satCount,LDDop-satCountL,LDDop-zip,LDDop-relProdUnion,LDDop-projectMinus,Unnamed: 36
98,104,performance,done,,bfs-prev,sat-like,5,2D8_gradient_10x10_10,pnml,"tg,bs,hf",0.47,500.0,382122.0,400254.0,34.7421,35.59990999999999,100.0,684.0,11498.0,11498.0,6.13,42634215112710.0,6490.0,58824.0,52668.0,45144.0,6.67,2945208.0,,,,,,,,,,
99,105,performance,done,,bfs,sat-like,5,SmallOperatingSystem-MT0128DC0032,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,2776.0,2776.0,294.36,113321065.0,355177.0,39976.0,34475.0,268904.0,294.48,3554056.0,,,,,,,,,,
100,106,performance,done,,bfs,sat-loop,5,HouseConstruction-005,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,438.0,438.0,0.64,1187984.0,3176.0,988.0,811.0,1463.0,0.65,1893676.0,,,,,,,,,,
101,107,performance,done,,bfs-prev,sat-like,5,rwmutex-r10w500,pnml,"tg,bs,hf",37.85,12330.0,84696265.0,89983965.0,1076.75875,1219.89872,1030.0,1020.0,58636.0,58636.0,76.89,1524.0,226706.0,25140.0,34068.0,1025060.0,115.5,2929060.0,,,,,,,,,,
102,108,performance,done,,bfs-prev,sat-loop,5,AirplaneLD-pt-0010,pnml,"tg,bs,hf",0.03,370.0,36808.0,40022.0,14.6459,15.2036,89.0,88.0,393.0,393.0,0.16,43463.0,485.0,666.0,737.0,399.0,0.2,453880.0,,,,,,,,,,
103,109,performance,done,,bfs-prev,sat-loop,5,dnawalk-13,pnml,"tg,bs,hf",0.11,869.0,264142.0,281046.0,40.3954,42.5457,33.0,312.0,12133.0,12133.0,211.32,1885372776.0,39266.0,1434.0,2313.0,2172.0,211.45,3925060.0,,,,,,,,,,
104,110,performance,done,,bfs-prev,sat-loop,5,Kanban-20,pnml,"tg,bs,hf",0.0,34.0,746.0,941.0,5.653,5.908,16.0,16.0,1579.0,1579.0,19.14,805422366595.0,3766.0,5796.0,5040.0,1532916.0,19.14,3128644.0,,,,,,,,,,
105,111,performance,done,,chain-prev,sat-loop,5,peterson_4_3,pnml,"tg,bs,hf",0.0,7.0,124.0,168.0,4.29,4.44,5.0,4.0,8.0,8.0,0.0,3.0,11.0,28.0,26.0,12.0,0.0,76.0,,,,,,,,,,
106,112,performance,done,,chain,none,5,2D8_gradient_20x20_10,pnml,"tg,bs,hf",6.81,1828.0,3628591.0,3813154.0,77.494404,80.18825799999998,400.0,2964.0,41496.0,41496.0,425.7,3.23081977575776e+19,26290.0,254904.0,228228.0,195624.0,432.95,3868436.0,,,,,,,,,,
107,113,performance,done,,chain,sat-loop,5,G-PPP-10-100,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,796.0,796.0,18.9,176894515156.0,128866.0,11653.0,11487.0,486397.0,18.94,3029900.0,,,,,,,,,,
108,114,performance,done,,bfs,none,5,FMS-10,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,2820.0,2820.0,4.68,2501413200.0,1437.0,1525.0,1365.0,2048.0,4.68,2903056.0,,,,,,,,,,
109,115,performance,done,,bfs-prev,sat-loop,5,fivediningphilosophers-3_32,pnml,"tg,bs,hf",0.0,30.0,760.0,992.0,7.615,7.939,15.0,10.0,32.0,32.0,0.01,11.0,50.0,90.0,100.0,50.0,0.01,72.0,,,,,,,,,,
110,116,performance,done,,bfs,sat-loop,5,dnawalk-01,pnml,"tg,bs,hf",0.01,225.0,21419.0,23336.0,17.871,18.95,13.0,82.0,1004.0,1004.0,0.21,3795.0,265.0,379.0,608.0,578.0,0.22,527624.0,,,,,,,,,,
111,117,performance,done,,chain-prev,sat-loop,5,RAS-R-20,pnml,"tg,bs,hf",0.01,22.0,4442.0,5531.0,7.26087,7.33197,80.0,42.0,1654.0,1654.0,0.66,11534336.0,271.0,442.0,518.0,316.0,0.69,1730120.0,,,,,,,,,,
112,118,performance,done,,bfs-prev,sat-like,5,trg_1-50-0,pnml,"tg,bs,hf",0.0,41.0,1223.0,1581.0,9.461,9.994,16.0,12.0,2819.0,2819.0,5.38,705712.0,36713.0,3015.0,2124.0,15996.0,5.39,2925340.0,,,,,,,,,,
113,119,performance,done,,chain-prev,none,5,2-10_phaseVariation,pnml,"tg,bs,hf",0.02,382.0,71936.0,76887.0,25.9313,26.8135,14.0,65.0,260.0,260.0,1.02,7716.0,3731.0,4423.0,4646.0,17471.0,1.06,2196336.0,,,,,,,,,,
114,120,performance,done,,chain-prev,sat-like,5,diningphilosopher,pnml,"tg,bs,hf",0.0,10.0,170.0,227.0,5.57,5.84,5.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,12.0,4.0,0.0,76.0,,,,,,,,,,
115,121,performance,done,,chain-prev,sat-like,5,fourdiningphilosophers-boxed-alt,pnml,"tg,bs,hf",0.0,24.0,530.0,713.0,6.269,6.46,12.0,8.0,22.0,22.0,0.0,7.0,38.0,72.0,76.0,40.0,0.01,72.0,,,,,,,,,,
116,122,performance,done,,bfs-prev,none,5,diningphilosopher,pnml,"tg,bs,hf",0.0,10.0,170.0,227.0,5.57,5.84,5.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,12.0,4.0,0.0,72.0,,,,,,,,,,
117,123,performance,done,,bfs-prev,sat-like,5,PaceMaker,pnml,"tg,bs,hf",0.05,340.0,52985.0,58991.0,21.081,22.549,70.0,164.0,12481.0,12481.0,2.51,3.68026085700403e+17,1175.0,1202.0,3130.0,3117.0,2.59,2894508.0,,,,,,,,,,
118,124,performance,done,,bfs-prev,sat-loop,5,open_system_0,pnml,"tg,bs,hf",0.07,697.0,63913.0,70376.0,23.0581,24.7888,198.0,176.0,24969.0,24969.0,10.16,2776936.0,4455.0,1426.0,1687.0,911.0,10.28,2913216.0,,,,,,,,,,
119,125,performance,done,,bfs,sat-like,5,angiogenesis-10,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,4548.0,4548.0,123.68,822645885495.0,114444.0,9586.0,8137.0,21446.0,123.73,3109364.0,,,,,,,,,,
120,126,performance,done,,chain-prev,sat-like,5,TokenRing-5-unfolded,pnml,"tg,bs,hf",0.07,508.0,97868.0,112214.0,49.9045,52.0558,36.0,156.0,3821.0,3821.0,0.24,166.0,456.0,490.0,1202.0,833.0,0.32,619248.0,,,,,,,,,,
121,127,performance,done,,chain,none,5,unf-8x8-4stageSEN-01,pnml,"tg,bs,hf",2.02,3155.0,3421979.0,3601116.0,93.030835,98.17774,168.0,592.0,8288.0,8288.0,26.06,52537.0,70847.0,6752.0,13475.0,9596.0,28.22,2910344.0,,,,,,,,,,
122,128,performance,done,,chain-prev,sat-like,5,TokenRing-5-unfolded,pnml,"tg,bs,hf",0.07,508.0,97868.0,112214.0,49.9045,52.0558,36.0,156.0,3821.0,3821.0,0.22,166.0,456.0,490.0,1202.0,833.0,0.31,632984.0,,,,,,,,,,
123,129,performance,done,,chain-prev,sat-like,5,rwmutex-r10w500,pnml,"tg,bs,hf",30.35,12330.0,84696265.0,89983965.0,1076.75875,1219.89872,1030.0,1020.0,58632.0,58632.0,60.22,1524.0,226706.0,25140.0,34068.0,1025060.0,91.29,2928776.0,,,,,,,,,,
124,130,performance,done,,bfs,none,5,IBM703,pnml,"tg,bs,hf",0.08,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,28400.0,28400.0,7.12,8370.0,1172.0,1428.0,1432.0,860.0,7.22,2905456.0,,,,,,,,,,
125,131,performance,done,,chain,sat-loop,5,HouseConstruction-005,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,299.0,299.0,0.5,1187984.0,3176.0,988.0,811.0,1463.0,0.52,1544908.0,,,,,,,,,,
126,132,performance,done,,chain-prev,sat-like,5,FMS-10,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,417.0,417.0,0.21,2501413200.0,1437.0,1525.0,1365.0,2048.0,0.22,865316.0,,,,,,,,,,
127,133,performance,done,,chain-prev,none,5,dekker-15,pnml,"tg,bs,hf",0.33,1682.0,858894.0,918960.0,58.32816,60.35399,75.0,255.0,1020.0,1020.0,47.74,278528.0,152516.0,3075.0,3227.0,738630.0,48.15,2928296.0,,,,,,,,,,
128,134,performance,done,,bfs,sat-like,5,dnawalk-07,pnml,"tg,bs,hf",0.05,569.0,127513.0,135138.0,28.6163,30.4998,34.0,250.0,10953.0,10953.0,8.85,432884827.0,6520.0,1205.0,1879.0,1806.0,8.91,2938860.0,,,,,,,,,,
129,135,performance,done,,bfs,sat-like,5,Kanban-5,pnml,"tg,bs,hf",0.0,34.0,746.0,941.0,5.653,5.908,16.0,16.0,434.0,434.0,0.25,2546432.0,266.0,636.0,540.0,4116.0,0.26,647036.0,,,,,,,,,,
130,136,performance,done,,bfs,sat-loop,5,dnawalk-09,pnml,"tg,bs,hf",0.05,744.0,195145.0,208669.0,37.4456,39.4546,27.0,260.0,6877.0,6877.0,6.74,28209796.0,5542.0,1194.0,1917.0,1800.0,6.81,2910868.0,,,,,,,,,,
131,138,performance,done,,bfs,none,5,peterson_4_2b,pnml,"tg,bs,hf",0.0,7.0,98.0,132.0,4.18,4.33,5.0,3.0,12.0,12.0,0.0,4.0,9.0,21.0,17.0,8.0,0.01,80.0,,,,,,,,,,
132,139,performance,done,,chain,none,5,angiogenesis-10,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,1600.0,1600.0,1152.02,822645885495.0,114444.0,9586.0,8137.0,21446.0,1152.08,3917780.0,,,,,,,,,,
133,140,performance,done,,chain-prev,sat-like,5,FMS-5,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,252.0,252.0,0.08,2895018.0,432.0,600.0,525.0,543.0,0.08,203168.0,,,,,,,,,,
134,141,performance,done,,bfs,none,5,FMS-20,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,5620.0,5620.0,63.71,6029168852784.0,5747.0,4575.0,4245.0,9983.0,63.72,3014760.0,,,,,,,,,,
135,143,performance,done,,bfs,none,5,peterson_4_3,pnml,"tg,bs,hf",0.0,7.0,124.0,168.0,4.29,4.44,5.0,4.0,8.0,8.0,0.0,3.0,11.0,28.0,26.0,12.0,0.0,76.0,,,,,,,,,,
136,144,performance,done,,bfs-prev,sat-loop,5,RAS-R-100,pnml,"tg,bs,hf",0.18,22.0,22602.0,28171.0,7.401998,7.443084,400.0,202.0,45248.0,45248.0,48.73,6.46501806116397e+31,1391.0,2202.0,2598.0,1596.0,48.96,3321364.0,,,,,,,,,,
137,145,performance,done,,chain-prev,none,5,dnawalk-05,pnml,"tg,bs,hf",0.06,450.0,129945.0,138027.0,30.2313,31.7096,34.0,250.0,3000.0,3000.0,36.16,435340831.0,5654.0,1205.0,1879.0,1806.0,36.25,3155908.0,,,,,,,,,,
138,146,performance,done,,bfs,none,5,IBM5964,pnml,"tg,bs,hf",0.09,265.0,21268.0,24006.0,11.3213,11.9417,263.0,139.0,5977.0,5977.0,1.38,15546.0,1024.0,503.0,935.0,441.0,1.5,2765864.0,,,,,,,,,,
139,147,performance,done,,bfs-prev,sat-like,5,peterson_3_16,pnml,"tg,bs,hf",0.0,44.0,1781.0,2180.0,10.73,11.3,14.0,18.0,182.0,182.0,0.02,25.0,60.0,119.0,146.0,85.0,0.03,76.0,,,,,,,,,,
140,148,performance,done,,chain,sat-loop,5,Philosophers-20,pnml,"tg,bs,hf",0.03,43.0,10394.0,14142.0,12.5596,12.76,100.0,100.0,300.0,300.0,0.18,3486784401.0,615.0,740.0,882.0,560.0,0.23,474792.0,,,,,,,,,,
141,149,performance,done,,chain-prev,sat-like,5,AirplaneLD-pt-0010,pnml,"tg,bs,hf",0.03,370.0,36808.0,40022.0,14.6459,15.2036,89.0,88.0,794.0,794.0,0.23,43463.0,485.0,666.0,737.0,399.0,0.26,581740.0,,,,,,,,,,
142,150,performance,done,,chain,none,5,MAPK-8,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,360.0,360.0,0.32,6110643.0,668.0,1621.0,1378.0,2112.0,0.32,816932.0,,,,,,,,,,
143,151,performance,done,,chain-prev,sat-like,5,closed_system3,pnml,"tg,bs,hf",0.15,755.0,73916.0,81489.0,25.32353,27.19165,231.0,202.0,15378.0,15378.0,5.59,1465206.0,17804.0,1648.0,1950.0,1053.0,5.84,2899224.0,,,,,,,,,,
144,152,performance,done,,chain,none,5,AirplaneLD-pt-0100,pnml,"tg,bs,hf",1.5,4165.0,3061025.0,3183488.0,46.574149,70.626644,719.0,808.0,3232.0,3232.0,2.57,34877423.0,4190.0,6156.0,6853.0,3729.0,4.5,2907020.0,,,,,,,,,,
145,153,performance,done,,bfs,sat-loop,5,peterson_3_13,pnml,"tg,bs,hf",0.0,40.0,894.0,1083.0,9.415,9.858,9.0,12.0,72.0,72.0,0.0,12.0,31.0,76.0,83.0,50.0,0.01,76.0,,,,,,,,,,
146,154,performance,done,,bfs-prev,sat-like,5,IBM703,pnml,"tg,bs,hf",0.11,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,3551.0,3551.0,1.02,8370.0,1172.0,1428.0,1432.0,860.0,1.19,2293884.0,,,,,,,,,,
147,155,performance,done,,chain-prev,sat-loop,5,5-10_phaseVariation,pnml,"tg,bs,hf",2.19,4074.0,6672932.0,6955371.0,126.14268,135.29548,77.0,677.0,8977.0,8977.0,138.5,476385615597.0,31741.0,28067.0,41683.0,135869.0,140.86,3268232.0,,,,,,,,,,
148,158,performance,done,,bfs-prev,none,5,BridgeAndVehicles-V04-P05-N02-unfolded,pnml,"tg,bs,hf",0.01,307.0,35432.0,39034.0,31.1897,33.5222,28.0,52.0,2392.0,2392.0,0.87,2874.0,2966.0,560.0,1189.0,1110.0,0.89,2238804.0,,,,,,,,,,
149,159,performance,done,,bfs-prev,sat-loop,5,angiogenesis-15,pnml,"tg,bs,hf",0.01,242.0,13805.0,15443.0,16.868,17.667,39.0,64.0,5745.0,5745.0,1499.62,1115538966669110.0,554628.0,19497.0,16332.0,62421.0,1499.85,3926088.0,,,,,,,,,,
150,160,performance,done,,chain,none,5,rwmutex-r10w50,pnml,"tg,bs,hf",0.26,1291.0,981596.0,1076681.0,136.5099,150.8793,130.0,120.0,240.0,240.0,0.44,1074.0,2520.0,2640.0,3472.0,102560.0,0.72,1203524.0,,,,,,,,,,
151,161,performance,done,,bfs,sat-like,5,CircularTrain-012,pnml,"tg,bs,hf",0.0,50.0,1562.0,1752.0,8.988,9.258,24.0,12.0,132.0,132.0,0.04,195.0,249.0,124.0,150.0,116.0,0.04,61740.0,,,,,,,,,,
152,162,performance,done,,chain-prev,none,5,FMS-5,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,220.0,220.0,0.1,2895018.0,432.0,600.0,525.0,543.0,0.11,538616.0,,,,,,,,,,
153,163,performance,done,,bfs,none,5,unf-8x8-4stageSEN-01,pnml,"tg,bs,hf",2.4,3155.0,3421979.0,3601116.0,93.030835,98.17774,168.0,592.0,10064.0,10064.0,25.81,52537.0,70847.0,6752.0,13475.0,9596.0,28.38,2917996.0,,,,,,,,,,
154,164,performance,done,,bfs,sat-loop,5,desel_esparza_7_3,pnml,"tg,bs,hf",0.0,25.0,477.0,583.0,7.0539999999999985,7.343,9.0,6.0,36.0,36.0,0.0,6.0,32.0,50.0,62.0,30.0,0.01,76.0,,,,,,,,,,
155,165,performance,done,,chain-prev,sat-loop,5,dnawalk-04,pnml,"tg,bs,hf",0.07,494.0,110419.0,119561.0,26.7674,28.008000000000006,34.0,250.0,5634.0,5634.0,10.68,432884827.0,4856.0,1205.0,1878.0,1806.0,10.77,2949748.0,,,,,,,,,,
156,166,performance,done,,bfs-prev,none,5,TokenRing-10-unfolded,pnml,"tg,bs,hf",2.91,2881.0,3183795.0,3613035.0,181.58445,190.87272,121.0,1111.0,144430.0,144430.0,6.9,58905.0,3153.0,2380.0,8679.0,5838.0,9.95,2918272.0,,,,,,,,,,
157,167,performance,done,,bfs,sat-loop,5,IOTP_c3m3p3d3,pnml,"tg,bs,hf",0.02,173.0,10421.0,11521.0,11.934,12.6417,111.0,45.0,2201.0,2201.0,3.14,354176.0,5828.0,1549.0,1416.0,754.0,3.19,2805924.0,,,,,,,,,,
158,168,performance,done,,chain,sat-loop,5,rwmutex-r20w10,pnml,"tg,bs,hf",0.08,616.0,164290.0,181634.0,52.3029,56.2039,80.0,60.0,180.0,180.0,22.47,1048586.0,644.0,1180.0,1546.0,20971660.0,22.56,330164.0,,,,,,,,,,
159,169,performance,done,,chain,sat-like,5,HouseConstruction-005,pnml,"tg,bs,hf",0.0,32.0,1034.0,1247.0,6.516,6.836,26.0,18.0,247.0,247.0,0.44,1187984.0,3176.0,988.0,811.0,1463.0,0.45,1052912.0,,,,,,,,,,
160,170,performance,done,,bfs-prev,sat-like,5,QCertifProtocol_06-unfold,pnml,"tg,bs,hf",0.12,624.0,151011.0,168691.0,40.20096,42.76029000000001,270.0,116.0,2631.0,2631.0,10.43,2271960.0,359274.0,1893.0,2349.0,11511.0,10.75,2901640.0,,,,,,,,,,
161,171,performance,done,,bfs-prev,none,5,circadian_clock-000100,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,11280.0,11280.0,186.47,42040402004.0,1018.0,8040.0,4064.0,1062924.0,186.48,3907140.0,,,,,,,,,,
162,172,performance,done,,chain,none,5,dnawalk-08,pnml,"tg,bs,hf",0.07,758.0,205704.0,220717.0,39.204,41.7305,27.0,260.0,2340.0,2340.0,7.1,27950678.0,7650.0,1194.0,1916.0,1800.0,7.2,2907120.0,,,,,,,,,,
163,173,performance,done,,chain,none,5,AirplaneLD-pt-0020,pnml,"tg,bs,hf",0.08,785.0,142832.0,151347.0,17.5891,18.6967,159.0,168.0,504.0,504.0,0.28,308303.0,871.0,1276.0,1419.0,769.0,0.44,1061520.0,,,,,,,,,,
164,174,performance,done,,bfs-prev,sat-like,5,peterson_3_16,pnml,"tg,bs,hf",0.0,44.0,1781.0,2180.0,10.73,11.3,14.0,18.0,182.0,182.0,0.02,25.0,60.0,119.0,146.0,85.0,0.02,76.0,,,,,,,,,,
165,175,performance,done,,chain-prev,sat-loop,5,FMS-5,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,250.0,250.0,0.18,2895018.0,432.0,600.0,525.0,543.0,0.18,399704.0,,,,,,,,,,
166,176,performance,done,,chain-prev,sat-like,5,peterson_3_16,pnml,"tg,bs,hf",0.0,44.0,1781.0,2180.0,10.73,11.3,14.0,18.0,168.0,168.0,0.02,25.0,60.0,119.0,146.0,85.0,0.02,72.0,,,,,,,,,,
167,177,performance,done,,bfs-prev,sat-loop,5,G-PPP-1-10,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,2052.0,2052.0,0.71,1655346.0,2858.0,1557.0,1517.0,2356.0,0.73,2066808.0,,,,,,,,,,
168,178,performance,done,,bfs-prev,sat-like,5,Philosophers-200,pnml,"tg,bs,hf",2.02,43.0,107162.0,145703.0,12.968654,13.108871,1000.0,1000.0,4977.0,4977.0,3.86,2.6561398887587517e+95,6375.0,7400.0,8802.0,5600.0,6.12,2926152.0,,,,,,,,,,
169,179,performance,done,,chain-prev,sat-like,5,IBM5964,pnml,"tg,bs,hf",0.09,265.0,21268.0,24006.0,11.3213,11.9417,263.0,139.0,608.0,608.0,0.53,15546.0,1024.0,503.0,935.0,441.0,0.67,1600528.0,,,,,,,,,,
170,180,performance,done,,chain,sat-loop,5,rwmutex-r20w10,pnml,"tg,bs,hf",0.08,616.0,164290.0,181634.0,52.3029,56.2039,80.0,60.0,180.0,180.0,22.77,1048586.0,644.0,1180.0,1546.0,20971660.0,22.86,329908.0,,,,,,,,,,
171,181,performance,done,,bfs-prev,sat-like,5,tcp5,pnml,"tg,bs,hf",0.0,141.0,5922.0,7145.0,15.753,16.623,30.0,32.0,1182.0,1182.0,4.62,2985834.0,20515.0,2892.0,2628.0,7952.0,4.64,2907664.0,,,,,,,,,,
172,183,performance,done,,chain-prev,none,5,closed_system4,pnml,"tg,bs,hf",0.1,755.0,73916.0,81489.0,25.32353,27.19165,231.0,202.0,17372.0,17372.0,19.9,2409739.0,21109.0,1648.0,1950.0,1053.0,20.06,2912072.0,,,,,,,,,,
173,184,performance,done,,chain,sat-like,5,MAPK-8,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,646.0,646.0,0.32,6110643.0,668.0,1621.0,1378.0,2112.0,0.33,723588.0,,,,,,,,,,
174,185,performance,done,,chain,sat-like,5,simple_lbs-5,pnml,"tg,bs,hf",0.19,1220.0,567999.0,614512.0,80.70936999999998,84.9976,59.0,180.0,16233.0,16233.0,3.42,116176.0,6617.0,1556.0,3859.0,4437.0,3.63,2666744.0,,,,,,,,,,
175,186,performance,done,,bfs,sat-loop,5,RAS-C-20,pnml,"tg,bs,hf",0.03,34.0,9045.0,12447.0,9.07762,9.17883,120.0,80.0,698.0,698.0,0.49,406454747136.0,1049.0,788.0,1226.0,1016.0,0.55,1333560.0,,,,,,,,,,
176,187,performance,done,,chain-prev,sat-loop,5,closed_system5,pnml,"tg,bs,hf",0.14,755.0,73916.0,81489.0,25.32353,27.19165,231.0,202.0,9701.0,9701.0,9.54,1657242.0,17936.0,1648.0,1950.0,1053.0,9.8,2911212.0,,,,,,,,,,
177,188,performance,done,,bfs-prev,none,5,diningphilosopher,pnml,"tg,bs,hf",0.0,10.0,170.0,227.0,5.57,5.84,5.0,4.0,4.0,4.0,0.0,1.0,5.0,0.0,12.0,4.0,0.0,76.0,,,,,,,,,,
178,189,performance,done,,bfs-prev,none,5,gen_sound_is_dec_no-bwf,pnml,"tg,bs,hf",0.0,5.0,48.0,62.0,3.6,3.8,3.0,2.0,12.0,12.0,0.0,6.0,13.0,21.0,25.0,12.0,0.0,76.0,,,,,,,,,,
179,190,performance,done,,bfs,none,5,circadian_clock-000100,pnml,"tg,bs,hf",0.0,32.0,1009.0,1382.0,8.267999999999999,8.642000000000001,14.0,16.0,11280.0,11280.0,177.29,42040402004.0,1018.0,8040.0,4064.0,1062924.0,177.3,3508520.0,,,,,,,,,,
180,191,performance,done,,bfs,sat-loop,5,G-PPP-1-100,pnml,"tg,bs,hf",0.0,89.0,3079.0,3631.0,11.007,11.835,33.0,22.0,17824.0,17824.0,8.24,145476966.0,3398.0,3717.0,2597.0,26836.0,8.25,2927484.0,,,,,,,,,,
181,192,performance,done,,bfs-prev,none,5,dnawalk-13,pnml,"tg,bs,hf",0.07,869.0,264142.0,281046.0,40.3954,42.5457,33.0,312.0,8112.0,8112.0,66.51,1885372776.0,39266.0,1434.0,2313.0,2172.0,66.61,3273456.0,,,,,,,,,,
182,193,performance,done,,chain,sat-loop,5,desel_esparza_8_1,pnml,"tg,bs,hf",0.0,23.0,428.0,525.0,6.5710000000000015,6.841,8.0,7.0,35.0,35.0,0.0,9.0,26.0,47.0,50.0,27.0,0.01,76.0,,,,,,,,,,
183,194,performance,done,,bfs-prev,sat-like,5,RAS-C-10,pnml,"tg,bs,hf",0.0,34.0,4365.0,5937.0,8.792,8.931000000000003,60.0,40.0,392.0,392.0,0.09,823552.0,509.0,388.0,596.0,476.0,0.11,302652.0,,,,,,,,,,
184,195,performance,done,,chain,sat-loop,5,IOTP_c1m1p1d1,pnml,"tg,bs,hf",0.01,173.0,10421.0,11521.0,11.934,12.6417,111.0,45.0,1612.0,1612.0,0.24,204.0,612.0,491.0,569.0,177.0,0.26,889288.0,,,,,,,,,,
185,196,performance,done,,chain,none,5,IBM703,pnml,"tg,bs,hf",0.1,288.0,19691.0,22410.0,9.722719,10.40822,262.0,284.0,11928.0,11928.0,2.7,8370.0,1172.0,1428.0,1432.0,860.0,2.84,2633316.0,,,,,,,,,,
186,197,performance,done,,chain-prev,none,5,rwmutex-r10w20,pnml,"tg,bs,hf",0.05,635.0,190086.0,209131.0,67.4746,73.9121,70.0,60.0,120.0,120.0,0.14,1044.0,983.0,1140.0,1486.0,41060.0,0.21,449840.0,,,,,,,,,,
187,198,performance,done,,chain,sat-like,5,SafeBus-03-unfolded,pnml,"tg,bs,hf",0.06,498.0,82222.0,95173.0,41.0609,42.8797,57.0,91.0,3659.0,3659.0,1.37,4650.0,5421.0,894.0,1707.0,1592.0,1.46,2450620.0,,,,,,,,,,
188,199,performance,done,,chain-prev,sat-loop,5,MAPK-8,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,523.0,523.0,0.62,6110643.0,668.0,1621.0,1378.0,2112.0,0.63,1719964.0,,,,,,,,,,
189,200,performance,done,,chain-prev,sat-loop,5,RAS-R-5,pnml,"tg,bs,hf",0.0,22.0,1037.0,1286.0,6.744,6.91,20.0,12.0,112.0,112.0,0.02,112.0,61.0,112.0,128.0,76.0,0.02,72.0,,,,,,,,,,
190,201,performance,done,,bfs-prev,none,5,closed_system4,pnml,"tg,bs,hf",0.1,755.0,73916.0,81489.0,25.32353,27.19165,231.0,202.0,73528.0,73528.0,89.4,2409739.0,21109.0,1648.0,1950.0,1053.0,89.56,3382180.0,,,,,,,,,,
191,202,performance,done,,chain-prev,none,5,shared_memory-pt-5,pnml,"tg,bs,hf",0.01,256.0,23912.0,27500.0,29.381,31.432,41.0,55.0,165.0,165.0,0.19,1863.0,780.0,445.0,558.0,340.0,0.23,480140.0,,,,,,,,,,
192,203,performance,done,,chain,none,5,SmallOperatingSystem-MT0032DC0008,pnml,"tg,bs,hf",0.0,17.0,432.0,590.0,6.727,7.023,9.0,8.0,288.0,288.0,1.25,166515.0,7873.0,3088.0,2591.0,6816.0,1.26,2301656.0,,,,,,,,,,
193,204,performance,done,,chain-prev,none,5,MAPK-40,pnml,"tg,bs,hf",0.0,35.0,1928.0,2576.0,8.3873,8.6753,22.0,30.0,1230.0,1230.0,23.44,478293389221095.0,24492.0,25465.0,20770.0,128280.0,23.47,3064812.0,,,,,,,,,,
194,205,performance,done,,bfs,none,5,IOTP_c1m1p1d1,pnml,"tg,bs,hf",0.01,173.0,10421.0,11521.0,11.934,12.6417,111.0,45.0,3735.0,3735.0,0.48,204.0,612.0,491.0,569.0,177.0,0.5,1503336.0,,,,,,,,,,
195,206,performance,done,,bfs,sat-loop,5,AirplaneLD-pt-0100,pnml,"tg,bs,hf",1.38,4165.0,3061025.0,3183488.0,46.574149,70.626644,719.0,808.0,4472.0,4472.0,3.42,34877423.0,4190.0,6156.0,6853.0,3729.0,5.24,2911604.0,,,,,,,,,,
196,207,performance,done,,bfs-prev,sat-like,5,FMS-5,pnml,"tg,bs,hf",0.0,27.0,755.0,985.0,5.659,5.856,22.0,20.0,384.0,384.0,0.1,2895018.0,432.0,600.0,525.0,543.0,0.1,258148.0,,,,,,,,,,
